Size,RDD,TF,Epsilon,Exact,Approximation,Greedy,E_runtime,A_runtime,G_runtime,E_memory,A_memory,G_memory
5,0.6,0.6,10,99,142,142,8547179,29171965,5813601,39521,39521,39520
50,0.6,0.6,10,6866,7791,11334,598615090,374912013,6637961,57970,57976,39523
55,0.6,0.6,10,8771,9730,14869,325610290,166612753,14376578,48952,49000,39523
60,0.6,0.6,10,10767,11488,18261,65892250,90563805,6258327,42178,42185,39524
65,0.6,0.6,10,11983,13118,22712,1018123563,676962079,13828824,63292,63463,39524
70,0.6,0.6,10,20103,21324,38246,3702739308,2830894040,6392626,112607,112293,39524
75,0.6,0.6,10,15389,16120,22958,737099233,740998962,6348276,60719,60798,38796
80,0.6,0.6,10,13471,14653,23351,6283332032,2827338475,6691878,146384,146393,38796
85,0.6,0.6,10,19165,20416,33210,5372330507,3926692353,6870177,143667,144104,38784
90,0.6,0.6,10,29051,30433,48705,15453234133,10984429518,7145016,265585,265393,38628
95,0.6,0.6,10,33609,35099,50659,16530117973,10924739024,7669810,257960,257841,37763
10,0.6,0.8,10,1152,1694,2022,9804165,31782399,20148186,36919,36920,36912
100,0.6,0.8,10,79183,81408,138678,2860170918,2211930810,10049779,93130,93272,36919
15,0.6,0.8,10,2349,2812,4555,7975592,18548892,6768561,36646,36648,36639
20,0.6,0.8,10,3980,4451,6633,7677796,21230530,7736482,36733,36736,36640
25,0.6,0.8,10,6805,7343,10391,6384102,19433469,6069972,36679,36682,36640
30,0.6,0.8,10,8517,9140,13555,9563827,16898848,6312501,36911,36915,36641
35,0.6,0.8,10,9777,11000,14344,7764859,29257196,6139298,36787,36791,36641
40,0.6,0.8,10,17005,18304,28349,15813697,32545273,5900156,37374,37378,36641
45,0.6,0.8,10,20273,21299,34063,18918812,23910239,6238670,37534,37539,36648
5,0.6,0.8,10,297,374,374,6417813,17065009,6805800,36646,36646,36645
50,0.6,0.8,10,27736,28701,41744,11522176,20188213,5970430,37051,37056,36648
55,0.6,0.8,10,27770,28894,48731,52779958,49605648,5959466,39040,39056,36648
60,0.6,0.8,10,23138,24497,47795,234774925,206546998,8518220,45438,45445,36649
65,0.6,0.8,10,35858,37609,59600,466686318,261166293,9247604,52829,52947,36649
70,0.6,0.8,10,48167,49939,76627,394488382,310767569,6186026,51184,51192,36649
75,0.6,0.8,10,45497,46991,69792,202382415,166538225,6503334,45069,45108,36650
80,0.6,0.8,10,59236,61349,89590,185701938,195241593,6167404,44235,44244,36650
85,0.6,0.8,10,59412,61212,102497,241540785,240260591,9601137,46560,46620,36651
90,0.6,0.8,10,56937,60208,107943,4870704672,3498171068,6489511,141697,141609,36651
95,0.6,0.8,10,100470,102930,169323,1234678279,999598950,7847480,71567,71718,36556
10,0.6,1,10,1867,2236,2567,5428582,16318545,6153928,36552,36553,36549
100,0.6,1,10,182844,184086,248895,14479151,26622066,6907349,37173,37184,36556
15,0.6,1,10,3597,4040,5942,6058887,23742747,5864569,36558,36559,36550
20,0.6,1,10,7565,8046,9635,6106808,17787889,6575606,36558,36560,36550
25,0.6,1,10,11818,12177,15057,6976996,17642114,6560211,36560,36563,36550
30,0.6,1,10,17646,18333,22730,6179613,22532677,7847868,36562,36566,36551
35,0.6,1,10,18854,19671,26534,7109032,21539697,7139097,36582,36586,36551
40,0.6,1,10,28324,29561,44638,6672086,23449666,5709594,36619,36624,36551
45,0.6,1,10,35706,36706,49672,8118807,20954208,5949961,36656,36662,36552
5,0.6,1,10,496,568,568,5700785,17650315,5614702,36550,36551,36549
50,0.6,1,10,43998,45133,62939,11785661,21400165,6063058,36672,36678,36552
55,0.6,1,10,54506,55077,74955,6509081,38756519,6005676,36611,36617,36553
60,0.6,1,10,73412,74410,96814,8860367,20782805,7037715,36668,36675,36553
65,0.6,1,10,73834,74999,106778,12557086,20773454,6105760,36986,36993,36553
70,0.6,1,10,84680,85701,121502,10290137,17140429,5640158,36866,36874,36554
75,0.6,1,10,108631,109951,152046,10174788,16985323,5945716,36881,36890,36554
80,0.6,1,10,114628,115607,164133,8627263,22809040,6141123,36751,36761,36554
85,0.6,1,10,142345,143466,189617,11854840,30123693,6485054,36787,36797,36555
90,0.6,1,10,121606,123138,191207,53230598,50823299,8517981,38498,38508,36555
95,0.6,1,10,164996,166476,231063,12325150,21999248,6678609,37035,37046,36556
10,0.8,0.2,10,0,0,0,5914318,11263839,6030067,36552,36553,36549
100,0.8,0.2,10,0,0,0,6994851,15824971,7777506,36583,36591,36556
15,0.8,0.2,10,0,0,0,6668247,12518121,5763429,36553,36555,36550
20,0.8,0.2,10,0,0,0,5797185,11519927,5771111,36555,36556,36550
25,0.8,0.2,10,0,0,0,5953698,11420681,6634032,36557,36559,36550
30,0.8,0.2,10,0,0,0,5875289,11491843,5621546,36558,36560,36551
35,0.8,0.2,10,0,0,0,5807969,11394279,5717386,36560,36563,36551
40,0.8,0.2,10,0,0,0,5801406,11456451,5650159,36562,36565,36552
45,0.8,0.2,10,0,0,0,5767515,11688794,5704802,36564,36567,36552
5,0.8,0.2,10,0,0,0,5648616,11323681,5646636,36550,36551,36549
50,0.8,0.2,10,0,0,0,5807861,13159642,5715249,36565,36569,36552
55,0.8,0.2,10,0,0,0,6794865,12517192,5850746,36567,36571,36553
60,0.8,0.2,10,0,0,0,6059751,13599861,7788375,36569,36574,36553
65,0.8,0.2,10,0,0,0,7114345,12737919,6444572,36571,36576,36553
70,0.8,0.2,10,0,0,0,5736322,13298533,6366505,36573,36578,36554
75,0.8,0.2,10,0,0,0,6611883,14529558,5436870,36573,36579,36554
80,0.8,0.2,10,0,0,0,6539376,12795480,6786672,36576,36582,36555
85,0.8,0.2,10,0,0,0,6117338,12774883,6650542,36577,36583,36555
90,0.8,0.2,10,0,0,0,6477740,14033749,5715341,36583,36590,36555
95,0.8,0.2,10,0,0,0,6128914,14611093,6934180,36581,36589,36556
10,0.8,0.4,10,430,723,723,7164815,18948101,5864025,36558,36559,36549
100,0.8,0.4,10,1981,2089,3374,37525629805,40643641370,6488338,500447,499734,36556
15,0.8,0.4,10,728,892,1153,5652444,28537246,8443971,37023,37291,36915
20,0.8,0.4,10,606,624,1103,6946021,19580004,6601208,37700,38163,37652
25,0.8,0.4,10,73,75,75,7078519,19819131,6374422,38165,38168,38113
30,0.8,0.4,10,7,7,7,17443126,25822117,6169508,38212,38216,38114
35,0.8,0.4,10,355,355,515,14640484,21417947,6132547,38364,38368,38114
40,0.8,0.4,10,536,536,1090,26327026,39418976,6167034,39141,39146,38114
45,0.8,0.4,10,52,52,52,6413186,17979865,6125410,38129,38134,38115
5,0.8,0.4,10,156,156,156,6163330,17661258,6064474,38114,38114,38112
50,0.8,0.4,10,101,101,163,6188119,19359889,5847423,38131,38137,38115
55,0.8,0.4,10,639,672,841,164894006,194527727,5963030,44098,44104,38116
60,0.8,0.4,10,1935,2080,2863,693117719,566835230,6218043,56077,56206,38116
65,0.8,0.4,10,675,702,989,193216692,216627303,6246553,42642,42650,38116
70,0.8,0.4,10,118,118,118,1592233157,220270846,6009058,73172,73426,38117
75,0.8,0.4,10,846,862,1878,10301196,24431490,6370120,38263,38272,38117
80,0.8,0.4,10,1145,1145,1757,1507084418,1459353351,6510326,64950,65123,38118
85,0.8,0.4,10,3,3,3,11820054,26654421,6484297,38344,38353,38118
90,0.8,0.4,10,610,616,761,15182346861,17096342392,6518991,248349,246199,38118
95,0.8,0.4,10,877,897,1266,662763456,780675824,7507665,47860,48478,37664
10,0.8,0.6,10,766,868,985,6059782,19542748,5833081,38607,38740,38265
100,0.8,0.6,10,27778,29257,55292,1.30548E+11,1.04624E+11,7353567,1426971,1425474,38737
15,0.8,0.6,10,869,995,1039,6505256,19743627,13410753,37211,37213,37408
20,0.8,0.6,10,2224,2343,2756,6804542,19484926,6481150,37428,38056,37348
25,0.8,0.6,10,2886,3341,5260,9060094,24889991,6285318,38312,38315,37975
30,0.8,0.6,10,2373,2604,3293,21233104,28664085,6170618,39080,39084,38157
35,0.8,0.6,10,4341,4686,6115,33160718,43784978,6336836,39964,39968,38158
40,0.8,0.6,10,7824,8503,13635,81458427,80986307,6662292,42152,42157,38158
45,0.8,0.6,10,4902,5518,8499,278723442,297308391,6437704,50667,50703,38158
5,0.8,0.6,10,324,442,442,6136617,18800018,6768657,38157,38157,38155
50,0.8,0.6,10,5506,6167,7670,72317754,69786038,6462971,41612,41618,38159
55,0.8,0.6,10,18054,19211,30088,231672106,213859498,6441668,47882,47888,38159
60,0.8,0.6,10,4624,5142,6390,2419476109,1705769045,6492257,98844,99272,38159
65,0.8,0.6,10,11202,11838,18765,4259964102,3207052999,7349177,136144,136083,37865
70,0.8,0.6,10,10219,10772,16283,4185936020,3122527122,7128771,142130,142657,37802
75,0.8,0.6,10,24526,25852,45397,9373718189,5738102725,7223212,241315,240887,37726
80,0.8,0.6,10,20241,20753,35464,19223772564,13308979222,7970994,304433,305628,36276
85,0.8,0.6,10,12288,13079,21031,43282413085,34917264125,9133113,604803,608505,32148
90,0.8,0.6,10,25355,26270,43608,4419242999,4124692184,10376858,125970,128062,17966
95,0.8,0.6,10,28872,29938,48439,83570413624,57642736632,7305173,923491,917614,20698
10,0.8,0.8,10,1634,1807,2200,6061945,18186075,10700666,15588,15968,15585
100,0.8,0.8,10,103319,105769,168246,1129294517,980383551,7289448,51821,51832,15970
15,0.8,0.8,10,2790,3061,3449,7309228,24952612,15745864,15799,15800,15787
20,0.8,0.8,10,6807,7151,8961,7658673,29504980,12046991,15818,15820,15787
25,0.8,0.8,10,5609,6333,9742,16421492,19715701,7189745,16075,16078,15788
30,0.8,0.8,10,10383,11327,15314,10256270,18348999,11916344,16043,16046,15788
35,0.8,0.8,10,14481,15050,23821,8825792,23922287,13472410,16198,17588,16011
40,0.8,0.8,10,15522,16845,22778,12847436,23738890,6147168,18535,19086,17398
45,0.8,0.8,10,21805,22725,31453,20009732,33141315,6824325,20169,20893,18997
5,0.8,0.8,10,441,441,441,5999634,18026632,6147021,19998,20231,19713
50,0.8,0.8,10,21642,22596,35977,25625889,32807959,6508296,21717,22037,20435
55,0.8,0.8,10,35738,36704,51780,32819170,39963491,6400137,22651,22749,20749
60,0.8,0.8,10,32150,33846,53789,145734239,162937343,6532620,28053,28110,21043
65,0.8,0.8,10,36188,37399,54415,68410162,73407291,6380535,24563,24621,21094
70,0.8,0.8,10,38091,39546,65195,986083246,823410531,6396789,50630,50324,21216
75,0.8,0.8,10,44794,46322,80512,618865352,452940511,6622489,42344,42414,20902
80,0.8,0.8,10,63890,65290,102328,162016419,164684613,6803516,27889,27989,20822
85,0.8,0.8,10,68512,69957,104658,413429514,479626247,6643228,35925,35975,20914
90,0.8,0.8,10,75041,77017,131080,986331944,785887434,7034150,52340,52077,20934
95,0.8,0.8,10,73246,75217,112390,2169869251,1770415289,6851508,73631,73628,20662
10,0.8,1,10,1559,1795,2046,6100494,18372461,6358212,20052,20313,20049
100,0.8,1,10,178786,180355,254362,33892370,43025601,6896915,22214,22336,20316
15,0.8,1,10,4547,4980,5479,6079337,18645629,6152957,20625,20787,20621
20,0.8,1,10,5987,6336,9487,6391693,18888510,6087741,20873,20936,20782
25,0.8,1,10,12590,13327,18424,6390115,19121560,6188937,20990,21073,20972
30,0.8,1,10,14298,14867,21197,6535370,19630929,6114288,21125,21158,21053
35,0.8,1,10,26890,28056,36022,7991330,22296177,6095865,21295,21330,21153
40,0.8,1,10,28406,29058,38888,6769274,20208115,6234387,21254,21279,21184
45,0.8,1,10,43222,43988,58553,7328052,20985091,6361701,21317,21342,21224
5,0.8,1,10,747,843,843,6100311,18421729,6075668,21253,21263,21241
50,0.8,1,10,46620,47549,61616,7207816,20947995,6219607,21355,21360,21265
55,0.8,1,10,65938,66372,82240,6701565,19675955,6219008,21333,21339,21265
60,0.8,1,10,85145,86330,110849,9182441,24943325,6213006,21495,21502,21286
65,0.8,1,10,80204,81470,109851,15242625,30946272,6417048,22008,22025,21286
70,0.8,1,10,95319,96530,126742,10571102,18560412,6653546,21608,21616,21286
75,0.8,1,10,104293,105567,142164,25752611,33446007,6440174,22392,22400,21287
80,0.8,1,10,109912,110994,150622,24486890,35258203,6676688,22488,22497,21267
85,0.8,1,10,133790,135108,180928,32968899,44490656,6792416,22952,22962,21267
90,0.8,1,10,163850,165524,230174,35005316,43016125,6809261,23132,23142,21248
95,0.8,1,10,139869,141953,225287,202471249,146512835,6959316,28448,28459,21248
10,1,0.2,10,12,12,12,6241807,18664239,6398111,21175,21196,21162
100,1,0.2,10,0,0,0,6419261,13337052,6885714,21235,21243,21188
15,1,0.2,10,0,0,0,6261392,12211898,6062969,21226,21227,21202
20,1,0.2,10,0,0,0,6147876,12348605,6142418,21247,21249,21222
25,1,0.2,10,0,0,0,6121020,12172667,6320943,21250,21272,21243
30,1,0.2,10,0,0,0,6273697,12250428,6136669,21271,21273,21263
35,1,0.2,10,0,0,0,6331374,12481221,6136247,21273,21275,21264
40,1,0.2,10,0,0,0,6313587,12509463,6190277,21295,21298,21264
45,1,0.2,10,0,0,0,6214382,12584151,6255414,21296,21300,21284
5,1,0.2,10,0,0,0,6143224,12028894,6125226,21283,21283,21281
50,1,0.2,10,0,0,0,6174967,12397209,6213113,21297,21301,21285
55,1,0.2,10,0,0,0,6302244,12517584,6460787,21299,21303,21285
60,1,0.2,10,0,0,0,6310161,12727822,6530372,21302,21307,21286
65,1,0.2,10,0,0,0,6312214,12712333,6460606,21303,21308,21286
70,1,0.2,10,0,0,0,6529800,12742685,6507717,21304,21309,21286
75,1,0.2,10,0,0,0,6405690,12877523,6775637,21307,21312,21287
80,1,0.2,10,0,0,0,6376147,12949191,6579797,21309,21315,21287
85,1,0.2,10,0,0,0,6550546,12992438,6601031,21311,21317,21287
90,1,0.2,10,0,0,0,6494999,13218864,6774878,21313,21320,21288
95,1,0.2,10,0,0,0,6650849,13787799,7035086,21315,21322,21288
10,1,0.4,10,0,0,0,6509141,12493305,6235162,21284,21285,21282
100,1,0.4,10,0,0,0,6526764,13597217,6788722,21316,21324,21289
15,1,0.4,10,270,306,306,6467684,18759488,6296294,21301,21303,21282
20,1,0.4,10,264,266,266,10719548,18223054,6069948,21614,21616,21283
25,1,0.4,10,357,357,511,13589198,27886163,6303137,21740,21742,21283
30,1,0.4,10,0,0,0,6125369,12596576,6495566,21291,21293,21283
35,1,0.4,10,0,0,0,6233431,12648344,6194126,21293,21295,21284
40,1,0.4,10,0,0,0,6291637,12336287,6224766,21294,21297,21284
45,1,0.4,10,0,0,0,16417125,13141318,6100453,21295,21299,21284
5,1,0.4,10,0,0,0,6060250,11154403,6286702,21283,21283,21281
50,1,0.4,10,2675,2728,4779,1328239718,1046418013,6317165,60984,60461,21285
55,1,0.4,10,0,0,0,6193832,12526717,6511468,20697,20750,20642
60,1,0.4,10,0,0,0,6057192,12684018,6050215,20797,20841,20732
65,1,0.4,10,0,0,0,6374345,12612364,6478671,20879,20924,20822
70,1,0.4,10,0,0,0,6749285,14287116,6427245,20960,20995,20902
75,1,0.4,10,42,42,42,55566171,63574825,7179791,22512,22540,20972
80,1,0.4,10,58,58,58,454811732,401684414,6701018,32421,32320,21033
85,1,0.4,10,249,257,257,15730373950,19604684535,7155936,264922,267837,20923
90,1,0.4,10,140,140,152,137600417,153106473,7952357,30124,30135,26780
95,1,0.4,10,423,423,453,77728429233,90561848976,11345704,852583,850854,26780
10,1,0.6,10,393,563,609,6556329,24205086,10361979,18287,18288,18265
100,1,0.6,10,35129,35865,57046,21573562678,19849014752,9596995,358442,361667,18282
15,1,0.6,10,1280,1637,2059,6132786,18902548,7331351,25574,25576,25180
20,1,0.6,10,3935,4381,5494,6880418,24090555,6205557,25566,25568,25518
25,1,0.6,10,3094,3468,4762,20271746,31881162,7172533,26075,26078,25519
30,1,0.6,10,1573,1753,2293,40971883,54862429,7657400,27561,27565,25519
35,1,0.6,10,4177,4490,6930,29554940,45043467,6975153,27103,27107,25519
40,1,0.6,10,8589,9671,15412,44880988,53796840,7932158,28171,28176,25520
45,1,0.6,10,5660,6155,8327,88290077,96273111,6806243,29625,29631,25520
5,1,0.6,10,157,178,178,9882432,24068961,7114324,25519,25520,25517
50,1,0.6,10,7689,8101,12213,263694423,279092921,6606537,36357,36373,25520
55,1,0.6,10,14479,15549,24773,519159815,465446835,6565252,44434,44441,25521
60,1,0.6,10,8370,8498,13634,303574847,327683614,6723770,35865,35903,25521
65,1,0.6,10,20477,21978,33451,520093832,590666923,6844882,43777,43784,25522
70,1,0.6,10,8579,9086,13742,1416430692,1506907589,6619654,60052,60275,25522
75,1,0.6,10,16503,17050,25306,1994293186,1730825278,6643038,75798,75575,25522
80,1,0.6,10,15998,16584,27795,14881754449,12781449411,7420377,283620,285593,25003
85,1,0.6,10,18551,18650,26050,16180363612,15172282062,12282740,315894,316693,28741
90,1,0.6,10,17723,18221,31869,11053048831,10099203620,8815513,248422,248920,28643
95,1,0.6,10,17480,18038,26228,13768557171,12550468831,8068807,291907,291362,29679
10,1,0.8,10,924,1150,1290,6526555,20379024,8099620,28996,28997,28982
100,1,0.8,10,113843,115759,172252,668754190,589019918,7300039,50013,50024,28988
15,1,0.8,10,3116,3697,4881,8360314,21708371,6489748,29004,29006,28982
20,1,0.8,10,3939,4664,7144,7425452,25512187,6399463,29019,29021,28982
25,1,0.8,10,11198,11874,14675,7242292,22551267,6419107,29063,29066,28983
30,1,0.8,10,8906,9376,13133,7029203,24911311,6458927,29085,29089,28983
35,1,0.8,10,11371,13078,21942,19731954,32453400,5916364,29713,29717,28984
40,1,0.8,10,18120,18795,28028,10875384,20337069,6060327,29242,29247,28984
45,1,0.8,10,19668,20344,30463,49905570,51972118,7296486,31463,31468,28984
5,1,0.8,10,667,759,759,6304922,18957062,6340259,28983,28984,28981
50,1,0.8,10,35175,36429,49780,25422838,31480686,6468585,30278,30284,28985
55,1,0.8,10,34118,35082,49154,72224429,77623237,6911075,32446,32463,28985
60,1,0.8,10,42294,43097,58122,18543507,25916776,6477227,29872,29879,28985
65,1,0.8,10,40843,42203,62661,62382730,76253801,7410437,31814,31842,28986
70,1,0.8,10,42783,44480,63003,518206553,440429392,6740665,45675,45683,28986
75,1,0.8,10,51616,53531,76233,447769150,421491660,6914366,43152,43243,28987
80,1,0.8,10,67561,69000,108468,541401752,459218209,6540999,47880,47890,28987
85,1,0.8,10,54499,55792,81667,1850736352,1341581550,6890216,74953,75270,28987
90,1,0.8,10,90755,92378,137554,1333734531,1089804316,7241712,70951,70961,28988
95,1,0.8,10,99170,100702,139940,339473412,360907817,7120205,41071,41082,28988
10,1,1,10,2803,3359,3566,6216149,18363984,6354301,28986,28987,28982
100,1,1,10,198146,199554,259677,67553546,77766494,7117506,32047,32058,28988
15,1,1,10,3190,3557,4710,6727907,22424457,6489207,28994,28996,28982
20,1,1,10,7958,9089,11322,6759801,19518974,6173995,29006,29009,28982
25,1,1,10,10049,10587,13980,6418975,19340655,6320169,29010,29013,28983
30,1,1,10,17676,18361,23632,6823474,20444915,6144864,29042,29046,28983
35,1,1,10,27961,29149,40383,7328975,20096452,6211908,29063,29067,28984
40,1,1,10,32493,33473,47317,8636050,23174467,6264747,29162,29167,28984
45,1,1,10,35999,36663,48204,8793855,23829862,6144601,29169,29174,28984
5,1,1,10,1503,1702,1702,7474870,20643451,7724011,28983,28983,28981
50,1,1,10,43915,44939,59725,10912940,19868826,7123821,29342,29348,28985
55,1,1,10,62097,63030,82383,9079830,22414761,6274003,29122,29128,28985
60,1,1,10,75453,76575,98437,10575498,18799477,6430285,29304,29310,28985
65,1,1,10,60198,61193,86133,11481856,20318838,6440729,29379,29387,28986
70,1,1,10,83272,84667,122066,48090096,43893740,6347691,30783,30791,28986
75,1,1,10,108929,110686,147728,31401216,38938815,7408409,30415,30433,28987
80,1,1,10,106634,108105,147801,41452609,53027591,6790773,31080,31089,28987
85,1,1,10,125818,127489,176387,69465919,71389372,6840728,31651,31682,28987
90,1,1,10,174203,175477,225173,46922415,53592575,6911697,31087,31097,28988
95,1,1,10,209712,211793,283053,48144365,53790825,6954599,31442,31463,28988